原始文件,来源文件夹,原始地区,类型,年份,序号,目标地区/海域,总文章数,写出文章数,政治梗排除文章数,未命中海域文章数,命中关键词,输出文件,状态,原路径
website_bj-2020-21.txt,bj,bj,website,2020,21,xm,200,26,0,66,"Xiamen, 厦门, 厦门海域, 厦门湾, 同安湾, 大嶝, 大嶝岛, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2020-21.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-21.txt
website_bj-2020-21.txt,bj,bj,website,2020,21,pr,200,73,0,66,"万山, 下川岛, 乐融融, 伶仃洋, 内伶仃, 前海, 南沙, 台山, 外伶仃, 大屿山, 大湾区, 川岛, 广海, 担杆, 新会, 桂山, 江门, 淇澳, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2020-21.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-21.txt
website_bj-2020-21.txt,bj,bj,website,2020,21,bb,200,37,0,66,"Qinzhou, 三娘湾, 北海, 北部湾, 合浦, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2020-21.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-21.txt
website_bj-2020-21.txt,bj,bj,website,2020,21,st,200,5,0,66,"南澳, 南澳岛, 潮汕, 澄海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2020-21.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-21.txt
website_bj-2020-21.txt,bj,bj,website,2020,21,lz,200,7,0,66,"东海岛, 南三岛, 徐闻, 湛江, 湛江港, 硇洲, 硇洲岛, 雷州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2020-21.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-21.txt
website_bj-2020-09.txt,bj,bj,website,2020,9,xm,202,45,0,42,"九龙江, 九龙江口, 厦门, 厦门海域, 厦门湾, 厦门白海豚, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2020-09.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-09.txt
website_bj-2020-09.txt,bj,bj,website,2020,9,pr,202,34,0,42,"伶仃洋, 伶仃洋大桥, 内伶仃, 南沙, 台山, 大湾区, 新会, 桂山, 江门, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江三角洲, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2020-09.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-09.txt
website_bj-2020-09.txt,bj,bj,website,2020,9,bb,202,67,0,42,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 合浦, 合浦儒艮, 合浦儒艮国家级自然保护区, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2020-09.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-09.txt
website_bj-2020-09.txt,bj,bj,website,2020,9,st,202,27,0,42,"Shantou, 南澳, 南澳岛, 汕头, 汕头海域, 潮汕, 澄海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2020-09.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-09.txt
website_bj-2020-09.txt,bj,bj,website,2020,9,lz,202,6,0,42,"东海岛, 吴川, 徐闻, 湛江, 湛江港, 特呈岛, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2020-09.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-09.txt
website_bj-2025-39.txt,bj,bj,website,2025,39,xm,251,20,2,56,"九龙江, 九龙江口, 厦门, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 厦门白海豚, 同安湾, 大嶝, 小嶝, 小嶝岛, 海沧湾, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2025-39.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-39.txt
website_bj-2025-39.txt,bj,bj,website,2025,39,pr,251,139,2,56,"万山, 下川岛, 乐融融, 伶仃洋, 内伶仃, 前海, 十五运, 南丫岛, 南沙, 台山, 外伶仃, 大屿山, 大湾区, 屯门, 崖门, 川岛, 广州南沙, 开平, 担杆, 新会, 桂山, 江门, 沙洲, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠江河口, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 蛇口, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2025-39.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-39.txt
website_bj-2025-39.txt,bj,bj,website,2025,39,bb,251,45,2,56,"三娘湾, 北海, 北部湾, 合浦, 广西, 沙田, 涠洲岛, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2025-39.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-39.txt
website_bj-2025-39.txt,bj,bj,website,2025,39,st,251,9,2,56,"南澳, 南澳岛, 榕江, 汕头, 潮汕, 澄海, 青澳湾, 韩江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2025-39.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-39.txt
website_bj-2025-39.txt,bj,bj,website,2025,39,lz,251,11,2,56,"南三岛, 吴川, 廉江, 徐闻, 湛江, 湛江港, 硇洲, 硇洲岛, 雷州, 雷州湾, 雷州湾中华白海豚",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2025-39.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-39.txt
website_bj-2022-30.txt,bj,bj,website,2022,30,xm,208,51,0,72,"九龙江, 九龙江口, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 厦门白海豚, 同安湾, 大嶝, 大嶝岛, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2022-30.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-30.txt
website_bj-2022-30.txt,bj,bj,website,2022,30,pr,208,43,0,72,"万山, 乐融融, 伶仃洋, 内伶仃, 前海, 南沙, 大屿山, 大湾区, 新会, 桂山, 沙洲, 深中通道, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2022-30.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-30.txt
website_bj-2022-30.txt,bj,bj,website,2022,30,bb,208,67,0,72,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 北部湾大学, 南流江, 合浦, 合浦儒艮, 大风江, 大风江口, 广西, 沙田, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2022-30.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-30.txt
website_bj-2022-30.txt,bj,bj,website,2022,30,st,208,4,0,72,"东海岸新城, 南澳, 南澳岛, 汕头, 海门, 潮汕, 澄海, 青澳湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2022-30.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-30.txt
website_bj-2022-30.txt,bj,bj,website,2022,30,lz,208,3,0,72,"东海岛, 湛江, 遂溪, 雷州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2022-30.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-30.txt
website_bj-2022-24.txt,bj,bj,website,2022,24,xm,212,28,0,56,"九龙江, 九龙江口, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 厦门白海豚, 翔安, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2022-24.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-24.txt
website_bj-2022-24.txt,bj,bj,website,2022,24,pr,212,55,0,56,"万山, 伶仃洋, 伶仃洋大桥, 内伶仃, 南沙, 台山, 外伶仃, 大屿山, 大湾区, 崖门, 川岛, 广海, 广海湾, 开平, 恩平, 担杆, 新会, 桂山, 江门, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 蛇口, 香港, 鹤山, 黄茅海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2022-24.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-24.txt
website_bj-2022-24.txt,bj,bj,website,2022,24,bb,212,49,0,56,"三娘湾, 北海, 北部湾, 合浦, 大风江, 大风江口, 广西, 沙田, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2022-24.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-24.txt
website_bj-2022-24.txt,bj,bj,website,2022,24,st,212,10,0,56,"南澳, 汕头, 潮汕, 澄海, 青澳湾, 韩江, 韩江口",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2022-24.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-24.txt
website_bj-2022-24.txt,bj,bj,website,2022,24,lz,212,49,0,56,"东海岛, 南三岛, 徐闻, 湛江, 湛江港, 硇洲, 硇洲岛, 遂溪, 雷州, 雷州湾, 雷州湾白海豚, 麻章",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2022-24.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-24.txt
website_bj-2025-05.txt,bj,bj,website,2025,5,xm,239,30,0,51,"厦门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2025-05.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-05.txt
website_bj-2025-05.txt,bj,bj,website,2025,5,pr,239,141,0,51,"Greater Bay Area, Guangdong-Hong Kong-Macao, Guangdong-Hong Kong-Macao Greater Bay Area, Hong Kong, Macao, Nansha, Pearl River Delta, Shenzhen Bay, Yamen, Zhuhai, 万山, 三跑, 乐融融, 伶仃洋, 前海, 十五运, 南丫岛, 南沙, 喜洋洋, 大屿山, 大湾区, 大湾鸡, 桂山, 残特, 残运, 江门, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 湾鸡, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 虎门大桥, 蛇口, 香港, 香港国际机场, 黄茅海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2025-05.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-05.txt
website_bj-2025-05.txt,bj,bj,website,2025,5,bb,239,23,0,51,"三娘湾, 北海, 北部湾, 广西, 沙田, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2025-05.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-05.txt
website_bj-2025-05.txt,bj,bj,website,2025,5,st,239,11,0,51,"Chaoshan, 南澳, 南澳岛, 妈屿, 汕头, 潮汕, 青澳湾, 韩江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2025-05.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-05.txt
website_bj-2025-05.txt,bj,bj,website,2025,5,lz,239,2,0,51,"湛江, 雷州, 雷州湾, 雷州湾中华白海豚",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2025-05.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-05.txt
social_bj-2023-66.txt,bj,bj,social,2023,66,pr,200,2,0,198,"珠江, 珠海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/social_pr-2023-66.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-66.txt
website_bj-2022-18.txt,bj,bj,website,2022,18,xm,200,39,0,50,"Xiamen, Xiamen Bay, 九龙江, 九龙江口, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 海沧湾, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2022-18.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-18.txt
website_bj-2022-18.txt,bj,bj,website,2022,18,pr,200,71,0,50,"Jiangmen, 上川岛, 下川岛, 伶仃洋, 前海, 南沙, 台山, 大湾区, 崖门, 川岛, 广海, 广海湾, 开平, 恩平, 担杆, 新会, 桂山, 江门, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江三角洲, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 镇海湾, 香港, 鹤山",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2022-18.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-18.txt
website_bj-2022-18.txt,bj,bj,website,2022,18,bb,200,61,0,50,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 北部湾大学, 合浦, 合浦儒艮, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2022-18.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-18.txt
website_bj-2022-18.txt,bj,bj,website,2022,18,st,200,3,0,50,南澳,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2022-18.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-18.txt
social_bj-2023-72.txt,bj,bj,social,2023,72,xm,200,14,1,54,"Xiamen, Xiamen Bay, 九龙江, 厦门, 厦门海域, 翔安, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/social_xm-2023-72.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-72.txt
social_bj-2023-72.txt,bj,bj,social,2023,72,pr,200,32,1,54,"Hong Kong, 内伶仃, 台山, 大屿山, 大湾区, 屯门, 广海, 新会, 江门, 沙洲, 深中通道, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 蛇口, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/social_pr-2023-72.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-72.txt
social_bj-2023-72.txt,bj,bj,social,2023,72,bb,200,93,1,54,"三娘湾, 北海, 北部湾, 北部湾大学, 广西, 沙田, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/social_bb-2023-72.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-72.txt
social_bj-2023-72.txt,bj,bj,social,2023,72,st,200,10,1,54,"南澳, 南澳岛, 妈屿, 汕头, 潮汕, 澄海, 练江, 韩江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/social_st-2023-72.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-72.txt
social_bj-2023-72.txt,bj,bj,social,2023,72,lz,200,1,1,54,湛江,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/social_lz-2023-72.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-72.txt
website_bj-2025-11.txt,bj,bj,website,2025,11,xm,222,11,1,21,"九龙江, 九龙江口, 厦门, 厦门湾, 厦门白海豚, 大嶝, 大嶝岛, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2025-11.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-11.txt
website_bj-2025-11.txt,bj,bj,website,2025,11,pr,222,180,1,21,"15th National Games, Greater Bay Area, Guangdong-Hong Kong-Macao, Guangdong-Hong Kong-Macao Greater Bay Area, Hong Kong, Lerongrong, Macao, Xiyangyang, Zhuhai, 三色浪花, 乐融融, 伶仃洋, 出彩人生路, 前海, 十五运, 南沙, 台山, 喜洋洋, 外伶仃, 大湾区, 大湾鸡, 头顶三色浪花, 宝安机场, 担杆, 木棉红, 桂山, 残特, 江门, 活力大湾区, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 湾鸡, 澳门, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 紫荆紫, 莲花绿, 虎门, 虎门大桥, 蛇口, 追梦大湾区, 香港, 鹤山",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2025-11.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-11.txt
website_bj-2025-11.txt,bj,bj,website,2025,11,bb,222,15,1,21,"三娘湾, 北海, 北部湾, 南流江, 广西, 涠洲岛, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2025-11.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-11.txt
website_bj-2025-11.txt,bj,bj,website,2025,11,st,222,9,1,21,"汕头, 潮汕",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2025-11.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-11.txt
website_bj-2025-11.txt,bj,bj,website,2025,11,lz,222,16,1,21,"东海岛, 吴川, 湛江, 特呈岛, 硇洲, 硇洲岛, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2025-11.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-11.txt
social_bj-2020-23.txt,bj,bj,social,2020,23,xm,209,25,0,118,"九龙江, 九龙江口, 厦门, 厦门中华白海豚, 厦门海域, 厦门珍稀海洋物种国家级自然保护区",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/social_xm-2020-23.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-23.txt
social_bj-2020-23.txt,bj,bj,social,2020,23,pr,209,16,0,118,"万山, 上川岛, 下川岛, 伶仃洋, 南丫岛, 南沙, 外伶仃, 大屿山, 大湾区, 川岛, 担杆, 桂山, 江门, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠江河口, 珠海, 粤港澳, 粤港澳大湾区, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/social_pr-2020-23.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-23.txt
social_bj-2020-23.txt,bj,bj,social,2020,23,bb,209,51,0,118,"三娘湾, 北海, 北部湾, 广西, 钦州, 钦州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/social_bb-2020-23.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-23.txt
social_bj-2020-23.txt,bj,bj,social,2020,23,st,209,3,0,118,"南澳, 南澳岛, 汕头, 青澳湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/social_st-2020-23.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-23.txt
social_bj-2020-23.txt,bj,bj,social,2020,23,lz,209,3,0,118,"东海岛, 湛江, 湛江港, 特呈岛, 硇洲, 硇洲岛, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/social_lz-2020-23.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-23.txt
website_bj-2021-49.txt,bj,bj,website,2021,49,xm,204,17,1,95,"厦门, 厦门中华白海豚, 厦门海域, 厦门湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2021-49.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-49.txt
website_bj-2021-49.txt,bj,bj,website,2021,49,pr,204,36,1,95,"万山, 三跑, 乐融融, 伶仃洋, 伶仃洋大桥, 内伶仃, 前海, 台山, 外伶仃, 大屿山, 大湾区, 桂山, 江门, 深中通道, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠海, 粤港澳, 粤港澳大湾区, 赤鱲角, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2021-49.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-49.txt
website_bj-2021-49.txt,bj,bj,website,2021,49,bb,204,48,1,95,"三娘湾, 北海, 北部湾, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2021-49.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-49.txt
website_bj-2021-49.txt,bj,bj,website,2021,49,st,204,27,1,95,"Nanao, 东海岸新城, 南澳, 南澳岛, 汕头, 海门, 潮汕, 青澳湾, 韩江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2021-49.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-49.txt
website_bj-2021-49.txt,bj,bj,website,2021,49,lz,204,5,1,95,"廉江, 湛江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2021-49.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-49.txt
website_bj-2021-61.txt,bj,bj,website,2021,61,xm,205,29,1,125,"九龙江, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 同安湾, 大嶝, 大嶝岛, 小嶝, 小嶝岛, 海沧湾, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2021-61.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-61.txt
website_bj-2021-61.txt,bj,bj,website,2021,61,pr,205,40,1,125,"万山, 伶仃洋, 内伶仃, 前海, 北大屿, 南沙, 台山, 大屿山, 大湾区, 屯门, 广州南沙, 广海, 担杆, 新会, 桂山, 江门, 淇澳, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 赤鱲角, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2021-61.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-61.txt
website_bj-2021-61.txt,bj,bj,website,2021,61,bb,205,13,1,125,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2021-61.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-61.txt
website_bj-2021-61.txt,bj,bj,website,2021,61,st,205,3,1,125,海门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2021-61.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-61.txt
website_bj-2021-61.txt,bj,bj,website,2021,61,lz,205,5,1,125,"徐闻, 湛江, 雷州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2021-61.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-61.txt
blog_bj-2016-01.txt,bj,bj,blog,2016,1,xm,15,2,1,2,"九龙江, 厦门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/blog_xm-2016-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2016-01.txt
blog_bj-2016-01.txt,bj,bj,blog,2016,1,pr,15,5,1,2,"万山, 三跑, 伶仃洋, 伶仃洋大桥, 前海, 担杆, 新会, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 虎门, 虎门大桥, 蛇口, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/blog_pr-2016-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2016-01.txt
blog_bj-2016-01.txt,bj,bj,blog,2016,1,bb,15,5,1,2,"三娘湾, 北海, 北部湾, 广西, 涠洲岛, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/blog_bb-2016-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2016-01.txt
website_bj-2013-04.txt,bj,bj,website,2013,4,xm,19,2,2,4,厦门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2013-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2013-04.txt
website_bj-2013-04.txt,bj,bj,website,2013,4,pr,19,10,2,4,"大屿山, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2013-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2013-04.txt
website_bj-2013-04.txt,bj,bj,website,2013,4,bb,19,1,2,4,钦州,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2013-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2013-04.txt
website_bj-2021-60.txt,bj,bj,website,2021,60,xm,236,45,1,90,"Xiamen, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门白海豚, 同安湾, 大嶝, 小嶝, 小嶝岛, 海沧湾, 翔安",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2021-60.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-60.txt
website_bj-2021-60.txt,bj,bj,website,2021,60,pr,236,64,1,90,"Greater Bay Area, Hong Kong, Hong Kong-Zhuhai-Macao, Hong Kong-Zhuhai-Macao Bridge, Lingdingyang, Macao, Nansha, Pearl River Estuary, Shekou, Zhuhai, 上川岛, 下川岛, 乐融融, 伶仃洋, 内伶仃, 南沙, 台山, 外伶仃, 大屿山, 大湾区, 宝安机场, 川岛, 广海, 广海湾, 新会, 桂山, 江门, 沙洲, 沙洲及龙鼓洲, 沙洲及龙鼓洲海岸公园, 深中大桥, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 蛇口, 香港, 龙鼓洲",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2021-60.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-60.txt
